Gene,p-value,Fold Change,log2(Fold Change)
IL23A /// TCRBV11S1A1T /// TRBV25-1 /// TRBV25-1,0.05240777445899566,1.2023580794544653,0.26586661528387884
DEFB119,0.05263156640201265,1.1870456769106694,0.24737545021539825
FGF14-AS2,0.052826466326186726,1.3805396496732845,0.46523232332299364
TTN,0.0529004190210951,1.3934766461751584,0.47868882394899465
ZMYND10,0.05329178509283936,1.5925954342420532,0.6713798267248628
LRRC37A5P,0.05337878304963343,1.243240559160962,0.3141054757388038
NEXN,0.05342401571786273,1.420376259207409,0.5062731518345347
MT1M,0.053526116933965716,0.3951050387403739,-1.3396918498894281
NR5A2,0.05371314979851592,1.4190343965271417,0.5049095598690085
IL27,0.05384697230746412,1.2287789258915958,0.2972253785183854
LOC101928231,0.054232071086083335,1.6318786793053082,0.7065338053053561
KRTAP9-8,0.05424226486606648,1.1684027322488586,0.22453763695079226
CCDC68,0.05433455485382044,1.428417836942815,0.5144180543742493
RP11-521I2.3,0.05436674739566564,1.3631676138598527,0.4469629655305511
LOC285768,0.05455700968575603,1.2614940210384789,0.3351333685507749
C5orf49,0.05470127570757582,1.5966853997070218,0.6750800816949212
LOC102724888 /// LOC102725420,0.05471213956709633,1.2006691647571406,0.26383868217127476
PODXL,0.05472948675697247,1.411689879237912,0.4974231914238678
RGS13,0.055088060394762446,1.4340784405001399,0.520123938004643
LOC388942,0.05534883158289423,1.0772483968232471,0.10735095141012241
ST18,0.05545907411510181,3.7419031534117493,1.9037722197490141
RXFP3,0.05575661770850136,0.8370495725598509,-0.25661502889972104
TMEM232,0.05634611756603752,1.5440256182258325,0.6266966897696928
PCSK1,0.05663890376532962,12.036182296994225,3.5893059575334854
P2RX1,0.05672926253763168,1.392182966573958,0.4773488287314986
PKP1,0.05707084894366952,2.330798127771966,1.2208240569446096
AFF2,0.05723249998186873,1.3327392395490674,0.4143945339077674
AKAP14,0.05752898589900876,1.739495334340344,0.7986688093785707
LINC00879,0.05760753820405617,1.122812255716632,0.16711671634917225
DUSP27,0.057710643956810255,3.39553113244359,1.7636372599514636
VIT,0.057859007794499956,1.4434664970237938,0.5295376228918387
ANXA3,0.057958100093285045,1.4209269821175252,0.5068324199969206
LOC101928284,0.0580010735231582,1.2339187853553486,0.3032474416340816
ARMC3,0.05802360912848248,1.7914063114691527,0.8410925941971327
VWA7,0.05806927243609919,1.1990343267216776,0.261872961739826
LOC100288181,0.05823698093744673,0.8970935097029943,-0.15666972071998236
DMRTB1,0.05833427010717191,1.2459737084141387,0.31727362603388176
WNT11,0.05856573416582315,1.4359872397792992,0.5220429293915233
C1QTNF1-AS1,0.058859333118964845,1.333993200768289,0.4157513132669736
FGF3,0.05924738215658178,1.1477994585981,0.19887059901771412
LOC100507073,0.059257548629458055,1.4132034923416164,0.49896921956743107
MAPK11,0.05944248035644591,1.2883428074020493,0.3655165225945792
LRP4,0.059650349901843015,1.412078109735749,0.4978198941414194
HBM,0.05972630703905283,1.3241260903862802,0.40504050984414397
MIR137 /// MIR137HG /// MIR2682,0.0597984005525434,1.1894646523311707,0.2503123994097482
FREM3,0.05986542026007126,0.6337560570399994,-0.6580004643377573
CITED1,0.06022984472036932,3.174357333754938,1.6664645398363436
SHC3,0.060237335775566926,1.3975824600698354,0.4829334073791482
LRRC10B,0.06043217316443397,1.610783327026748,0.6877624443566245
TTR,0.060489228464735235,3.344200330081169,1.741661272824874
CADM3-AS1,0.06065540974033681,0.6916178057124253,-0.5319530832201508
CLSTN2,0.061129819393823094,1.458470878326505,0.5444565798505027
OLFML1,0.06117397079238614,1.400734627289906,0.4861836594399098
GPR52,0.061757154616545754,0.9450675377104509,-0.08151066202106605
LBP,0.0619153015351028,5.85908664640399,2.5506757852271438
LINC00620,0.0628118080085993,0.8906328786003695,-0.16709722359816853
LINC01209,0.06283305112727873,1.115897717656849,0.15820479688775538
CCDC17,0.0629062291140208,1.6040886579904667,0.6817538817606771
C1orf192,0.06431830718036226,1.7309460250317479,0.7915607387813323
GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2A /// GAGE2B /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE3 /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8,0.06480970006831255,5.18472069601088,2.3742662722914614
LOC100996681,0.06487995057366094,1.25397925034095,0.3265134759885309
GABRA2,0.06512243045727675,2.624134908861857,1.3918418919616313
SCNN1G,0.06516513849802492,1.4105805355486136,0.49628903736603464
SPRYD7,0.06568799963429148,1.3663764778908816,0.45035504435509294
ARHGEF4 /// LOC101930241,0.06596610637225021,1.3515689514935891,0.4346351141222503
FOSB,0.06604009924309232,1.629194815876953,0.7041591287833844
HIF3A,0.06611044587286809,1.3230510059043834,0.4038686810775562
DMRTA1,0.06617724363418637,0.9438227643596854,-0.0834121261750983
SHOX,0.06640162089274322,1.2486345263595777,0.32035126384238266
ZNF536,0.06707855649734258,1.369009998938353,0.45313298375147065
ITGA1,0.06708558019345857,1.383704192730038,0.4685355576463362
STARD9,0.06731161109974929,1.3639937750522513,0.4478370602552381
C8orf88,0.0673332853624532,1.3595128101110694,0.4430897453285745
BX648501,0.06736520284640293,1.0972999109675086,0.1339578930434645
RP5-991O23.1,0.06748514502878511,1.2361847256602216,0.305894344278615
RP11-116O18.1,0.06772097211954299,4.568439219953984,2.191701361293516
RFPL1,0.06807759160200014,1.2303154870470459,0.29902831006573155
TMEM100,0.06887672493339494,0.5600914593839731,-0.8362656655278734
AQP9,0.06916085399583148,1.4456156099808724,0.5316839898433757
LOC100287877,0.06918075795608683,1.1783257639509022,0.23673844669351415
CSRP3,0.0694656864650729,0.8295152323094518,-0.26965962139092736
PDE8B,0.0698026348196909,1.371716902511754,0.45598276614260097
FAM107A,0.07009192224288242,0.5893995471484633,-0.7626821428864556
KCNB1,0.07018312109938246,1.346275113719886,0.42897325737947434
LOC219688,0.07024414660103856,1.2356466671132162,0.30526626389092965
NRG3,0.07039393225839953,1.4356619091505531,0.5217160420439347
STX1B,0.07046421934495953,0.8823081419114224,-0.1806454967359305
GAGE12B /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,0.07046813598136598,3.229511062314783,1.6913157620189472
LOC101927829,0.07117049948160141,1.2091227068737485,0.2739606627964091
PEBP4,0.07120265729727916,1.4736072407955694,0.5593520554630285
LOC101927069,0.0717041855985681,0.6082662108687081,-0.7172252300265866
GIMAP7,0.07217089420401808,1.3941713789524777,0.47940791584603293
LOC200830,0.07228511947712507,1.2977948046697494,0.37606229575058264
RP11-799D4.4,0.07261715640332297,1.2544261835538382,0.32702757815714606
KIAA1211L,0.07270674790841564,1.3867818831506893,0.47174089448048007
NTS,0.07279969564598049,14.764741430517846,3.8840841861932263
PROK2,0.07299789768814133,0.5733359722022043,-0.802547295547959
SULT1C4,0.07321048368688174,1.3260375855821709,0.407121668183926
EFHB,0.07331322175219564,1.6192319493021021,0.6953096614522748
RP4-647C14.3,0.07356101084395808,1.2713671904307438,0.34638076307854687
LOC100130456,0.07402120489895851,1.2032477842105735,0.2669337665719641
DYDC2,0.07433617560874813,1.570432079335812,0.6511615482593083
TEX14,0.07454923850964602,1.4075591308026436,0.49319553042191483
EDN3,0.0757798858286708,1.27437069606641,0.34978499783450995
ZNF423,0.07580575413278272,1.4337064854199095,0.5197496995128783
GRIA1,0.07585531872192999,0.6188409461288887,-0.6923594378180149
TTLL2,0.07600368824244245,1.2196193432760556,0.28643093691908816
FAM150B,0.07613197163776379,0.548868302365576,-0.8654680700956434
RP11-399E6.1,0.07649750827440445,1.1954677599484052,0.25757522315724746
DAZL,0.07668987219214267,5.5862444824586905,2.4818787146691257
ICAM2,0.07674378656892104,1.3701728177470425,0.45435786952346335
SLC18A1,0.07715350718177554,3.6373307003175603,1.8628800992933743
GIMAP1,0.07776609484761486,1.3788130071470994,0.4634268136655891
NEUROD1,0.07817070403213586,3.7058006554245573,1.889785277165104
CATR1,0.07820467380605552,1.2213214792417706,0.2884430000482206
LHFP,0.07842556679882662,1.3647625467439015,0.44864996035013066
TENC1,0.07846707685632837,1.359078025324926,0.4426282843010488
SPSB4,0.07868294091078336,1.2528291420433908,0.32518967664364723
CSTF3-AS1,0.07883859198886305,1.2080681274693315,0.2727018159135803
SSR4P1,0.07936888344625605,1.202751234089404,0.2663382797059378
LA16c-381G6.1,0.07988889783587805,0.8874192179365383,-0.1723122984099501
BMX,0.07999107422011405,1.7154723377467964,0.778605862405461
TNNC1,0.08031659220408831,0.6205362490845782,-0.6884126059707921
KHDC1L,0.08076440396332356,3.308828418803733,1.726320481810923
GPR133,0.08091473237815465,1.3779496381461798,0.4625231608110831
WWC2,0.08115990881907419,1.3404338554216908,0.42270003035403636
SCGB1A1,0.08192863194768235,1.5425144223098963,0.6252839784493732
KIR2DL5A,0.08238261765898669,2.523963424765945,1.3356910041036962
C9orf117,0.08262188974446952,1.5167076208083854,0.6009430007700393
LOC100505878,0.08274573542473114,1.2166351930732189,0.28289664213355037
LOC101929288,0.08280326892486489,0.9289593433412076,-0.1063126376158664
ACE,0.0829771446718882,1.3702477428911566,0.4544367582425387
CD34,0.08302682515335373,1.367220728044164,0.4512461745812223
VWA3B,0.08308459613018965,1.5634047151739097,0.6446912940086609
HEG1,0.08325978263317732,1.3631882936620479,0.4469848516298617
TECRL,0.08326926753608095,1.206674418645041,0.27103646485099925
MIR6872 /// SEMA3B,0.08338993185004899,1.354996331785792,0.43828894595434237
PGAP1,0.08379230790718906,1.360774712952451,0.44442823700380896
GP2,0.08398230961820631,3.3046299523565352,1.724488729890375
TNNI2,0.08399069670524817,1.6331430252903085,0.7076511429151712
ID1,0.0846797743156691,1.396560759862309,0.48187834199964097
KCNE1,0.0846888993525562,1.5278802794538857,0.6115315021400628
CTB-43E15.1,0.08539685451047073,1.3290333344333847,0.41037729033163617
CD300LG,0.08553338722564457,0.5896630380187253,-0.7620373306721477
CYP4F2,0.08617917807206336,2.564728384833939,1.3588060466502458
TPO,0.08622552710553431,1.1399801220696866,0.18900866821325082
MYH6,0.08646074261289992,2.358516693004084,1.2378798119461545
COX7A1,0.08661480330892693,1.350393149447728,0.43337949037599766
SERPINA2,0.08709980699502232,1.1836094648806006,0.24319313838129883
MAP3K8,0.08728072685919579,1.3925814572163135,0.4777617185778207
CGB /// CGB1 /// CGB5 /// CGB7 /// CGB8,0.08795397348995529,4.450397211490505,2.1539341067471973
PLCB4,0.08802053381568672,1.3732088574654415,0.4575510681027205
C10orf107,0.08830951060493686,1.4829244940164807,0.5684451420398944
NFASC,0.08833768867819286,1.353511371571445,0.436707008454845
MOGAT1,0.08859250367796552,1.3910620900169293,0.47618681596954837
GLIPR2,0.08950964421794527,1.3555618512008698,0.4388909415673627
RP1-78O14.1,0.08966546159358316,0.6305191747963426,-0.6653878496900101
DCST1,0.09047921529218843,1.0722615881873157,0.10065690760791451
SSTR5-AS1,0.0909895955503676,4.743781519970086,2.246037566520928
GSTA3,0.09163910823068105,1.4912617710173302,0.5765335256296775
SLN,0.09183572553314434,1.4354112181491412,0.5214641009407892
GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,0.09207160390190353,3.5356316980493077,1.8219679989737674
IGSF10,0.09265223934145334,0.6421391227842079,-0.639042196283307
ABCA9,0.09335491425451801,1.3250564035925334,0.4060537720919184
KIR3DL3,0.093995569397423,2.198359958373056,1.1364276318019844
KANK4,0.09430169188381642,1.3832074523033533,0.4680175469182577
ABCA3,0.09503432412519648,1.3822641448324013,0.46703333499247546
LOC101928553,0.09508030775926724,1.1357293829899437,0.1836191162437527
RAMP3,0.09560616238385146,0.5974512426473172,-0.7431071137790998
WDR17,0.09569276839942358,1.3446811485674854,0.4272641208008541
LOC286178,0.09584919414621008,1.1055853404340144,0.1448103914761432
TBX5-AS1,0.09586164629650071,1.3417287525164299,0.4240930419161641
MEOX1,0.0958871637679921,1.4419414738806617,0.5280126090616363
MYOZ2,0.09590079075605222,1.25851448701961,0.3317218237543983
FBP2,0.09659629915382854,1.4801997471674175,0.5657918750454388
TEX29,0.09706884244035228,1.189891394937647,0.2508299003103868
CTB-31O20.9,0.09757387183932054,1.1401160270328574,0.1891806516769378
PRIMA1,0.09772775319551147,1.3773763174777771,0.4619227767473446
ITIH3,0.09789879616638754,1.3848466941658806,0.46972627532977584
LA16c-395F10.2,0.098066201158451,0.9489464518656308,-0.07560141523585255
FAM167A,0.09824545066978985,1.3865692073485516,0.4715196269123646
NTRK3,0.0982951400793084,1.3280892951839272,0.40935215074212533
KCNK3,0.09844522486936083,0.6502502374339595,-0.6209330739298097
LOC101928298,0.09907243250699287,1.2207038487581925,0.28771323492699713
LOC642426,0.09972324129049433,1.153301793096034,0.20577008318176584
CBFA2T3,0.09992283213603602,1.334397697710056,0.41618870475766157
DYNLRB2,0.10063283125601216,1.6467404430050754,0.7196131773478626
C2orf40,0.10119662645170951,1.4041685552602101,0.4897161259859503
RP1-140C12.2,0.10132321923614566,1.217050182792366,0.28338865611495784
DLEC1,0.10184668159611564,1.4998184578323903,0.5847878834975314
SYN2,0.10186206762641074,1.2834269517321575,0.3600011849878768
HOXA4,0.10198391942766827,1.3292568492518788,0.4106199002039109
MIR7-3HG,0.10345997317025724,2.3081836943305944,1.20675804389416
LINC01127,0.10397172039004841,0.8776531140264113,-0.18827725713191928
NPNT,0.10408144728134154,1.3459185712029311,0.4285911287629747
TPH1,0.10483391712062064,3.286217405575887,1.716427927509816
AK021977,0.10519127638425221,1.3781193476099587,0.4627008334334743
ID4,0.10520178721261247,1.3425613024796117,0.424987964385108
PPBPP2,0.10541668603383868,1.1487484286145637,0.20006288803746386
C5AR1,0.10573393624707218,1.3586460347696134,0.44216964271468595
P2RY14,0.10577255954145874,1.3373237093285988,0.41934872296034553
LMOD1,0.10609959657487927,1.4241879225977225,0.510139523489782
LINC00836,0.10627731492172673,1.1901444694492636,0.25113671026205503
WASF3,0.10658811380417206,1.338853326863416,0.4209979201863914
NPR1,0.10720510646986743,1.3313197368804468,0.41285709823350064
PRKG1-AS1,0.1072673498168643,0.9022184300735917,-0.1484513378655664
RP4-594L9.2,0.10791129768499834,1.0538215874913437,0.07563063867457956
PTPN5,0.10818719423141852,0.6603944119108681,-0.5986001823021323
EDNRB,0.10868796889725565,0.652597491737051,-0.6157346524552438
ABCB1 /// ABCB4,0.10877203132863979,1.4137815983117523,0.49955926910862386
HAS1,0.10913345748867799,0.4082672026352517,-1.292414418815775
ANGPTL1,0.10961069710779538,0.6332894875254002,-0.6590629637218615
CLEC12A,0.10961335393883301,1.3235622718757571,0.4044260733470229
LOC100294362,0.10980792413896419,1.283204191141966,0.3597507589767424
SLC22A13,0.11021240276384398,0.8825463370898828,-0.18025606745560863
PDE2A,0.11067976912178489,1.3246792728728356,0.4056431012257024
PRH1-PRR4 /// PRR4,0.11086781580711344,9.543963008625955,3.2545884513131793
CRISP2,0.11092509503669115,1.7061458831006666,0.7707410088061346
SHROOM4,0.11134898998482372,1.3090793679918238,0.3885525688927959
FAM115C /// LOC101928422,0.11156641888774661,1.210851177971809,0.27602155867727707
NPBWR1,0.11177830592667257,1.0823904311107877,0.11422099031582127
CAPSL,0.11197269103880234,1.6594046556375313,0.7306657389127363
ADRA1A,0.11200718705132276,1.2347635145276958,0.3042347591479318
PECAM1,0.11202563220428617,1.3268362096937134,0.407990289286154
S100A8,0.11236903769984279,1.5133640673260305,0.5977590959108576
KCNJ16,0.1124478583748845,1.4705462212178042,0.556352130755905
HEYL,0.1126088342794175,1.33932848535933,0.42150984122905955
LOC101929025,0.11290360067138062,1.261919010987616,0.3356193222096197
BC037892 /// RP11-1129I3.1,0.11394679576445511,1.1903740330983994,0.2514149608522931
VSIG4,0.1147936846129682,1.3564948445544025,0.43988356457523
LOC400568,0.11482413804304913,0.6844714803258825,-0.5469376645065945
BC036055 /// PREX2,0.11522214921770875,1.2890664274643189,0.3663266097849494
SELP,0.1156528892924449,1.335389652936527,0.417260766883898
CDH19,0.11583510920339425,0.6906350043176476,-0.5340046369259109
CRISPLD2,0.11594642974280357,1.3905430518272466,0.4756484118519305
NALCN-AS1,0.1160236245321709,1.2441547296234727,0.3151659177667506
CSF3,0.11710088327865255,0.5415679976006372,-0.8847856053595395
LOC102724938,0.11713488007696515,1.1723337902165762,0.22938339649090675
C1orf158,0.11728895936463807,1.461908806023768,0.5478533186770098
SOX18,0.1192905422884604,1.3079103074396479,0.3872636085356736
GPIHBP1,0.11939869430747539,0.6717434076339627,-0.5740178369227701
DNAH9,0.11981901917606577,1.518024164038918,0.6021947558796312
CHRDL1,0.12008066674471887,1.342637444321654,0.42506978287849057
SBSPON,0.12061610751377984,1.329464631626585,0.4108453970108078
LOC100128993,0.12123358010714369,0.9147311092296402,-0.12858037814877937
TMOD1,0.12129561900045233,1.315506007694397,0.39561783706413867
SRY,0.1214898754226451,1.124219602716027,0.16892387613171075
EDN1,0.12297459146366121,1.3634535388838536,0.4472655397369376
RD3,0.12297965625028096,1.2605385644270455,0.33404025612313315
ZSWIM2,0.12313913327079709,0.8351476603511319,-0.25989679547713174
C1orf87,0.12322043400353691,1.512195698872196,0.5966448561745302
FCN1,0.12350786669003833,1.3476195036030085,0.43041321331980364
RGS9BP,0.12396054133590202,1.2377084762769386,0.3076715493209024
CNTNAP3 /// CNTNAP3B /// CNTNAP3P2,0.12409530624372854,1.3422386107660356,0.4246411633182149
PPM1F,0.12431376336728815,1.3123772441917936,0.39218248374779363
FGF14,0.12523055575394632,1.5537053216045875,0.6357129056936859
